Model,Prompt,Tier,Avg_Latency_s,Avg_Tokens_per_s,Avg_CPU_%,Avg_RAM_%,Avg_Temp_C,Accuracy_%,Performance_Score,family,Family,TokensNorm,AccNorm,LatNorm,RAMNorm,Normalized_Weighted_Score
llama3.2:1b,What is the difference between supervised and unsupervised learning in machine l,factual,0.206172227859497,28.78217091716099,4.7,22.3,58.75941914115347,63.808811064734186,849.5800428534684,llama,llama,0.957914996720861,0.10576533098851605,0.15723990933170637,0.16000000000000086,0.667447616118558
llama3.2:1b,Write a motivational paragraph for students preparing for exams.,general,0.13509202003479,18.447680592331647,3.05,22.3,61.10428248749667,79.84866201157833,1015.2333754547236,llama,llama,0.6007160000910309,0.566438486516207,0.0969725417707486,0.16000000000000086,0.6748234376371247
llama3.2:1b,Summarize the impact of social media on modern communication.,general,0.574662446975708,23.38029151921344,2.8,22.3,61.67512991561078,78.48192406715799,313.84438545189573,llama,llama,0.7712056535202249,0.5271850368599666,0.46967477914613076,0.16000000000000086,0.6567028166368538
llama3.2:1b,Draft a short email to a professor requesting an extension for a project deadlin,general,0.7608578205108643,22.933066576135648,3.65,22.3,59.59145944805367,91.73648392046238,272.9165920395447,llama,llama,0.7557478712867446,0.9078631324973669,0.627545800607784,0.16000000000000086,0.733148928142351
llama3.2:1b,Describe a peaceful morning scene in a small village.,general,0.4681205749511719,7.377796471425108,2.75,22.3,61.656117660108166,88.41602865416893,136.43325520738497,llama,llama,0.21809901787796737,0.812497869417232,0.3793402351367736,0.16000000000000086,0.5391209209490018
llama3.2:3b,A train leaves City A at 9 AM at 60 km/h and another from City B at 10 AM at 90 ,reasoning,0.2025716304779052,19.851444138606745,3.95,22.25,60.24561574656322,89.17877331981498,832.8145354710391,llama,llama,0.6492353672271433,0.8344043068990725,0.15418704085430177,0.14000000000000057,0.7651780307897187
llama3.2:3b,"If all bloops are razzies and some razzies are lazzies, can we conclude that som",reasoning,0.9990038871765136,14.099780021229314,2.9,22.25,58.259351041149486,91.54252937609596,127.92116494235836,llama,llama,0.4504361437431403,0.9022926535522496,0.8294646887507395,0.14000000000000057,0.5709693158127831
llama3.2:3b,You are given a 3x3 grid with numbers 1 to 9. Find the path from top-left to bot,reasoning,0.9096252918243408,22.58305097148625,2.1,22.2,58.93616753035016,86.23166200551597,211.75733592139105,llama,llama,0.7436500107386375,0.749761683139741,0.7536825150202463,0.12000000000000029,0.659652006233328
llama3.2:3b,"In a group of 50 students, 30 play football, 25 play cricket, and 10 play both. ",reasoning,1.0293021202087402,25.18932488571166,5.449999999999999,22.25,57.7766205094872,68.7098085320258,166.5303722848776,llama,llama,0.8337326754702616,0.24652461709239765,0.8551539038287806,0.14000000000000057,0.5224196745500679
llama3.2:3b,Write a Python function to check if a string is a palindrome without using rever,coding,0.5805375576019287,6.314197143315866,4.8,22.3,59.61645230855624,61.09823902529789,65.32799164913028,llama,llama,0.18133701018572482,0.027916242563044945,0.4746561581038982,0.16000000000000086,0.2699784452224237
llama3.2:3b,Implement a function in Python that returns the Fibonacci sequence up to n terms,coding,0.3625364303588867,22.15696471851776,2.4,22.3,59.70439009383139,79.40971597022448,472.2969706250658,llama,llama,0.7289228614304182,0.5538317198668792,0.28981772745861334,0.16000000000000086,0.6837551150405082
llama3.2:3b,Write a Python script that counts how many times each word appears in a given te,coding,0.9847347736358644,17.84885394103997,2.5,22.25,57.28925338823602,62.74230065867241,112.58057826692664,llama,llama,0.580018290550128,0.07513457788539805,0.817366216660673,0.14000000000000057,0.37707444625353603
llama3.2:3b,Create a function that sorts a list of dictionaries by a key named 'score'.,coding,0.516181468963623,20.059843088276203,3.4,22.3,60.33179753661236,82.19818136191321,313.3676720902617,llama,llama,0.6564384215995291,0.6339179473091453,0.4200900254567426,0.16000000000000086,0.6527327477412067
llama3.2:3b,What are the three laws of thermodynamics?,factual,0.4282853603363037,10.33019831883348,2.85,22.3,59.6124859484099,69.13220473552403,162.94164710137326,llama,llama,0.3201451705564975,0.2586560634875855,0.34556482008755923,0.16000000000000086,0.4205419232513627
llama3.2:3b,Who wrote the novel '1984' and what are its central themes?,factual,0.3927819728851318,24.27973599677554,4.0,22.25,56.9449755877193,77.92187732352656,469.7138246373074,llama,llama,0.8022938499199567,0.5111001928369951,0.315462267398692,0.14000000000000057,0.6971551443393428
llama3.2:3b,Explain how the human respiratory system works in simple terms.,factual,1.0011718273162842,23.084214933302743,2.65,22.2,58.24138090347087,80.26860828032206,183.24658142996884,llama,llama,0.7609721290706644,0.5784995694661278,0.8313028382054503,0.12000000000000029,0.599678154827014
llama3.2:3b,What is the difference between supervised and unsupervised learning in machine l,factual,0.3085837364196777,23.524388487808924,2.9,22.2,59.63151241116266,63.874724244367606,471.6542798332752,llama,llama,0.776186188697276,0.1076583929972104,0.2440724076846897,0.12000000000000029,0.5819575118411355
llama3.2:3b,Write a motivational paragraph for students preparing for exams.,general,1.148243427276611,22.8454920205606,2.45,22.2,58.486693410468654,81.81107656352685,161.36627696823248,llama,llama,0.7527209640665061,0.6228000890707156,0.9560016600553525,0.12000000000000029,0.5847280803367466
llama3.2:3b,Summarize the impact of social media on modern communication.,general,0.0667393207550048,1.693388261868091,4.95,22.2,58.27593496825018,83.63166370503843,184.5479947506251,llama,llama,0.0216244124482443,0.6750883320333656,0.039017769586661914,0.12000000000000029,0.49137271067197497
llama3.2:3b,Draft a short email to a professor requesting an extension for a project deadlin,general,0.6842100620269775,10.788714098303702,2.8,22.2,59.35745157407001,87.33144604273359,135.7217439913561,llama,llama,0.3359932067167532,0.7813480728451707,0.5625578275187934,0.12000000000000029,0.5442901390364938
llama3.2:3b,Describe a peaceful morning scene in a small village.,general,0.9202980995178224,27.7188066846632,2.5,22.2,59.49689137289018,63.83807399592276,190.2094858767696,llama,llama,0.9211611148203975,0.10660577812828723,0.7627317573319281,0.12000000000000029,0.5358998279002596
llama3.1:8b,A train leaves City A at 9 AM at 60 km/h and another from City B at 10 AM at 90 ,reasoning,0.6731443405151367,5.747978280155349,3.1,22.2,58.1743064287277,88.0688477230633,74.10115166712126,llama,llama,0.16176634889167987,0.8025266461433064,0.5531754420968771,0.12000000000000029,0.4828294449802884
llama3.1:8b,"If all bloops are razzies and some razzies are lazzies, can we conclude that som",reasoning,1.0365729331970217,6.013699609360262,11.75,22.3,58.779355961625626,62.51789335385978,35.92332831422045,llama,llama,0.17095068108337957,0.06868947926359084,0.8613186685676849,0.16000000000000086,0.20072338249889202
llama3.1:8b,You are given a 3x3 grid with numbers 1 to 9. Find the path from top-left to bot,reasoning,0.6546924114227295,24.779774917035507,12.1,22.3,61.8947177512907,66.80881390008363,249.06367854789903,llama,llama,0.8195770825689431,0.19192702771078918,0.5375304513624198,0.16000000000000086,0.5619028510683299
llama3.1:8b,"In a group of 50 students, 30 play football, 25 play cricket, and 10 play both. ",reasoning,0.8819334506988525,18.151082796773952,10.6,22.3,61.4273102057012,93.34262007115566,189.9547128826548,llama,llama,0.5904644606685894,0.9539922275369036,0.7302032031467469,0.16000000000000086,0.6603428118991574
llama3.1:8b,Write a Python function to check if a string is a palindrome without using rever,coding,0.1518168449401855,4.184355596484642,11.9,22.4,57.96795058690404,77.8468480158506,201.30097968738724,llama,llama,0.10772164652518534,0.5089453107225236,0.11115315829978145,0.2,0.45354162016687494
llama3.1:8b,Implement a function in Python that returns the Fibonacci sequence up to n terms,coding,0.917372703552246,22.23138054573795,13.75,22.4,59.08204063158415,91.46423236135846,219.26202358128864,llama,llama,0.7314949533266742,0.9000439211315397,0.7602513775002663,0.2,0.6905608821700784
llama3.1:8b,Write a Python script that counts how many times each word appears in a given te,coding,0.202350378036499,19.762733466488427,6.25,22.4,59.460248825423776,60.12624323102533,559.5746663148243,llama,llama,0.6461691915305161,0.0,0.15399944570484933,0.2,0.5076677874712365
llama3.1:8b,Create a function that sorts a list of dictionaries by a key named 'score'.,coding,1.1995849609375,22.769516292319008,8.3,22.4,58.40748833207104,65.64916106889831,123.57954925107506,llama,llama,0.7500949561025803,0.158621174007462,0.9995330336258241,0.2,0.4277177279181059
llama3.1:8b,What are the three laws of thermodynamics?,factual,1.059622287750244,9.385760992029,3.15,22.4,57.515587409915774,62.25834984769971,54.63068581505454,llama,llama,0.28750185144633233,0.061235250020705935,0.8808617167018102,0.2,0.2371989722443827
llama3.1:8b,Who wrote the novel '1984' and what are its central themes?,factual,1.137387752532959,8.974902835541503,2.95,22.35,58.94464505323582,77.35197171234861,60.504953859174286,llama,llama,0.2733010426360595,0.49473219682977937,0.946797368735449,0.18000000000000113,0.3503806023562677
llama3.1:8b,Explain how the human respiratory system works in simple terms.,factual,0.7543518543243408,14.213588158440231,2.85,22.3,55.24204486437168,66.69881557919848,124.03050897763676,llama,llama,0.4543697825721767,0.1887678167085896,0.6220295328941423,0.16000000000000086,0.39797235146261906
llama3.1:8b,What is the difference between supervised and unsupervised learning in machine l,factual,0.0973579883575439,28.86214315785609,5.05,22.3,57.161530663901615,67.47943747934222,1814.118552831024,llama,llama,0.9606791392413583,0.21118769799084017,0.06497867419149621,0.16000000000000086,0.718632230255496
llama3.1:8b,Write a motivational paragraph for students preparing for exams.,general,0.3914084434509277,8.26536127701208,2.45,22.3,60.47769728924528,70.35378169893175,144.86477114096883,llama,llama,0.2487766079704282,0.2937404116101405,0.31429768156248966,0.16000000000000086,0.40877323035871543
llama3.1:8b,Summarize the impact of social media on modern communication.,general,0.4703500270843506,26.860812488677933,3.0,22.3,57.17401329280168,85.54798771916423,478.37791763144384,llama,llama,0.8915055966199665,0.7301261895250845,0.38123053927743117,0.16000000000000086,0.7833939876500258
llama3.1:8b,Draft a short email to a professor requesting an extension for a project deadlin,general,0.4583971500396728,2.610313417255875,2.95,22.3,57.44272247506845,71.56016466786399,39.87950352766745,llama,llama,0.053316807060319764,0.3283883800304592,0.37109595390819516,0.16000000000000086,0.32962404605162654
llama3.1:8b,Describe a peaceful morning scene in a small village.,general,1.0620293617248535,1.5238485442156309,3.9,22.3,59.96084279127329,68.1255494534837,9.683785077635372,llama,llama,0.015764479821584885,0.22974438177414813,0.8829026225518883,0.16000000000000086,0.18264858195050065
smollm2:135m,A train leaves City A at 9 AM at 60 km/h and another from City B at 10 AM at 90 ,reasoning,0.0207211971282959,12.99328377663729,0.0,22.4,62.41911975518053,90.4767009771339,3826.639456986118,smollm,smollm,0.41219145668843804,0.8716814880602486,0.0,0.2,0.7063810290934498
smollm2:135m,"If all bloops are razzies and some razzies are lazzies, can we conclude that som",reasoning,0.4735634326934814,9.34108774199852,2.3,22.4,60.911705740852256,72.61535567199111,140.2724777947509,smollm,smollm,0.2859577752910968,0.3586940338153104,0.38395511624329387,0.2,0.42520029701237305
smollm2:135m,You are given a 3x3 grid with numbers 1 to 9. Find the path from top-left to bot,reasoning,0.7512381076812744,29.999775287028225,2.25,22.3,59.494681688216986,74.87078576084487,295.05968312992144,smollm,smollm,1.0,0.42347120035804486,0.6193894546055114,0.16000000000000086,0.6871634691863112
smollm2:135m,"In a group of 50 students, 30 play football, 25 play cricket, and 10 play both. ",reasoning,0.0752050876617431,16.738903878959405,2.4,22.3,54.43277101074601,60.18298212867892,1182.3204231657712,smollm,smollm,0.541654226525428,0.0016295716905266563,0.04619570985256592,0.16000000000000086,0.49191142014681594
smollm2:135m,Write a Python function to check if a string is a palindrome without using rever,coding,0.160527229309082,7.134401839205096,3.75,22.3,57.76556719388121,68.34840717886077,285.9514013446959,smollm,smollm,0.20968638061368017,0.23614497564022624,0.11853850440979996,0.16000000000000086,0.41501034405557985
smollm2:135m,Implement a function in Python that returns the Fibonacci sequence up to n terms,coding,0.6400554180145264,11.49490418764565,2.7,22.3,60.733135718251376,91.04922358106349,161.00198112654817,smollm,smollm,0.36040180195601956,0.8881246455083585,0.5251200619063994,0.16000000000000086,0.5895741020536355
smollm2:135m,Write a Python script that counts how many times each word appears in a given te,coding,0.5442616939544678,29.76494089082771,3.35,22.3,60.77275891253545,83.82137516965265,450.1372374323892,smollm,smollm,0.9918832368060317,0.680536947443399,0.44389863959151155,0.16000000000000086,0.7961346510371301
smollm2:135m,Create a function that sorts a list of dictionaries by a key named 'score'.,coding,0.755723237991333,16.111663394430607,2.9,22.3,58.02067926717642,86.36065792728479,181.7123709992104,smollm,smollm,0.5199744276502963,0.7534665154681947,0.623192299380835,0.16000000000000086,0.5933912658244099
smollm2:135m,What are the three laws of thermodynamics?,factual,1.089958906173706,28.888109246857272,3.7,22.25,60.14918306904013,71.65886769943667,188.1969578125775,smollm,smollm,0.9615766252949608,0.33122318424188385,0.9065834779210818,0.14000000000000057,0.5886809098063331
smollm2:135m,Who wrote the novel '1984' and what are its central themes?,factual,0.6973164081573486,5.134912311249243,2.95,22.25,59.58352132545051,81.11337012863338,58.88595797819806,smollm,smollm,0.14057647478293692,0.602761584594613,0.5736704143245068,0.14000000000000057,0.40832498242665727
smollm2:135m,Explain how the human respiratory system works in simple terms.,factual,0.8487503528594971,26.574275049348927,3.2,22.2,59.45119030712428,75.16023303774597,232.5854887706827,smollm,smollm,0.881601781084981,0.43178428199769453,0.7020679737277845,0.12000000000000029,0.6297624022877438
smollm2:135m,What is the difference between supervised and unsupervised learning in machine l,factual,0.1124536991119384,6.23191729284769,4.1,22.2,61.90460239861599,84.07569193642803,427.87826116040856,smollm,smollm,0.1784931079606221,0.687841061916923,0.0777780001427178,0.12000000000000029,0.5501939617307822
smollm2:135m,Write a motivational paragraph for students preparing for exams.,general,0.4048812389373779,10.604259922246746,3.55,22.3,57.66354067806306,85.60614024755135,218.8071373028185,smollm,smollm,0.32961777410800336,0.7317963614514191,0.3257209728344838,0.16000000000000086,0.5702418235117303
smollm2:135m,Summarize the impact of social media on modern communication.,general,0.6986474990844727,28.155176252841976,3.3,22.3,62.4537894420568,80.16965973816045,318.5209717065852,smollm,smollm,0.9362436943201103,0.575657714058399,0.5747990174704047,0.16000000000000086,0.7162349884514829
smollm2:135m,Draft a short email to a professor requesting an extension for a project deadlin,general,0.644416093826294,3.130887757836863,3.5,22.3,55.37219673476464,65.08536871281765,31.138443268687176,smollm,smollm,0.07130982135343973,0.14242875397819935,0.5288173844101558,0.16000000000000086,0.24948907785280444
smollm2:135m,Describe a peaceful morning scene in a small village.,general,0.8711214065551758,8.87334476601313,3.85,22.3,61.13545274749181,65.87235998008312,66.33684714793061,smollm,smollm,0.26979081238812547,0.16503156691364304,0.7210359052668753,0.16000000000000086,0.297218613975968
smollm2:360m,A train leaves City A at 9 AM at 60 km/h and another from City B at 10 AM at 90 ,reasoning,0.3383233547210693,15.115800334402516,3.95,22.2,58.49530440130778,89.22366896372586,387.1940100710472,smollm,smollm,0.48555364107622595,0.8356937339653471,0.26928798544035226,0.12000000000000029,0.679071979532024
smollm2:360m,"If all bloops are razzies and some razzies are lazzies, can we conclude that som",reasoning,0.5973405838012695,27.4814876310564,3.45,22.2,60.05881102056508,85.63713323372644,387.4985272665164,smollm,smollm,0.9129584724872944,0.7326864967019163,0.48890307981506514,0.12000000000000029,0.7752087220424796
smollm2:360m,You are given a 3x3 grid with numbers 1 to 9. Find the path from top-left to bot,reasoning,0.6588015556335449,17.362320484821435,3.2,22.2,60.98652487110352,82.23327131164518,213.4804261445776,smollm,smollm,0.5632018577193223,0.6349257495589233,0.5410145056736414,0.12000000000000029,0.5955555668206777
smollm2:360m,"In a group of 50 students, 30 play football, 25 play cricket, and 10 play both. ",reasoning,0.9732382297515868,14.924370685529356,3.55,22.2,59.53167034568607,86.7632287513434,131.69611886282917,smollm,smollm,0.47893710979568377,0.7650285662913011,0.8076185462871827,0.12000000000000029,0.5475597045482272
smollm2:360m,Write a Python function to check if a string is a palindrome without using rever,coding,0.3584175109863281,25.547743468214545,3.85,22.2,60.83715180977709,80.26294322601933,556.5797016684978,smollm,smollm,0.8461209746528467,0.5783368660563193,0.286325384999625,0.12000000000000029,0.7426843726781095
smollm2:360m,Implement a function in Python that returns the Fibonacci sequence up to n terms,coding,0.7488019466400146,1.6231013809145225,3.25,22.2,59.55020473550394,82.36004236189946,17.617073741271838,smollm,smollm,0.01919503252105668,0.6385666823795421,0.6173238864620788,0.12000000000000029,0.3637832404298695
smollm2:360m,Write a Python script that counts how many times each word appears in a given te,coding,0.4316966533660888,14.262799258107076,3.6,22.2,61.85785224148295,79.1178407590651,255.47892923384853,smollm,smollm,0.4560707039404821,0.5454489066480596,0.3484571815082124,0.12000000000000029,0.5643715172689682
smollm2:360m,Create a function that sorts a list of dictionaries by a key named 'score'.,coding,1.0614545345306396,29.237322634309272,3.1500000000000004,22.2,61.093011259432615,93.92484102329156,256.2974715093385,smollm,smollm,0.9736467581884877,0.9707139267673789,0.8824152390332138,0.12000000000000029,0.792189833498966
smollm2:360m,What are the three laws of thermodynamics?,factual,0.4334726333618164,1.5468589005876705,2.95,22.2,59.7727447483664,71.05322639167055,24.78378763222454,smollm,smollm,0.016559804598118854,0.31382883978749043,0.3499629964524706,0.12000000000000029,0.3187799744850005
smollm2:360m,Who wrote the novel '1984' and what are its central themes?,factual,0.8854663372039795,13.2752750953762,3.3,22.2,57.26383198784714,79.53867251545763,117.9159633918448,smollm,smollm,0.4219381411349712,0.5575354212800269,0.7331986610396208,0.12000000000000029,0.47739615063007235
smollm2:360m,Explain how the human respiratory system works in simple terms.,factual,0.650740385055542,12.651770254433252,3.8,22.3,57.543695104008265,83.19494680350508,159.3005932578593,smollm,smollm,0.40038746020360744,0.6625455874799175,0.534179613865303,0.16000000000000086,0.5360827375523576
smollm2:360m,What is the difference between supervised and unsupervised learning in machine l,factual,0.4582903385162353,10.53953783430424,4.3,22.3,60.25557030243902,67.89650954271647,152.81071854055554,smollm,smollm,0.3273807344334577,0.2231662322149916,0.3710053907325974,0.16000000000000086,0.407701085291361
smollm2:360m,Write a motivational paragraph for students preparing for exams.,general,0.589432954788208,27.53678929635783,8.35,22.35,58.23443876149835,75.70342889714235,347.7668943458336,smollm,smollm,0.9148699067948162,0.4473851595524164,0.4821983725716485,0.18000000000000113,0.6857238360693216
smollm2:360m,Summarize the impact of social media on modern communication.,general,0.1651434898376464,8.603190677322923,3.5,22.35,56.45294596716501,90.89655273738109,446.4912603008668,smollm,smollm,0.2604532672956749,0.8837398566752624,0.12245253165516527,0.18000000000000113,0.6268127575898155
smollm2:360m,Draft a short email to a professor requesting an extension for a project deadlin,general,0.5232758522033691,9.79151956178535,3.0,22.35,59.41497230350649,87.24339298466356,160.18827507683332,smollm,smollm,0.30152639928907427,0.7788191416070057,0.4261051992359541,0.18000000000000113,0.5510352623505405
smollm2:360m,Describe a peaceful morning scene in a small village.,general,0.1027908325195312,6.823013299105929,1.85,22.3,58.33362673567984,84.23309207783488,509.5480675456142,smollm,smollm,0.1989236172272539,0.6923616787270602,0.06958506500030419,0.16000000000000086,0.5573609375089588
smollm2:1.7b,A train leaves City A at 9 AM at 60 km/h and another from City B at 10 AM at 90 ,reasoning,0.4191818237304687,11.095936071310843,3.3,22.3,59.40653420216249,68.86759854991425,178.04819045049857,smollm,smollm,0.3466119578163726,0.2510564313650074,0.3378461287173606,0.16000000000000086,0.4303924867925791
smollm2:1.7b,"If all bloops are razzies and some razzies are lazzies, can we conclude that som",reasoning,0.237980842590332,19.48735956294656,3.25,22.3,58.71305713108775,74.20603568183695,583.1416991601016,smollm,smollm,0.6366512299328483,0.404379220167661,0.18420974431468437,0.16000000000000086,0.6231323091605008
smollm2:1.7b,You are given a 3x3 grid with numbers 1 to 9. Find the path from top-left to bot,reasoning,0.7636897563934326,21.61882072029709,2.55,22.3,57.88199332147137,69.8151889574135,195.08104393933263,smollm,smollm,0.7103225734466988,0.27827173807933425,0.6299469376607977,0.16000000000000086,0.5256211632703202
smollm2:1.7b,"In a group of 50 students, 30 play football, 25 play cricket, and 10 play both. ",reasoning,0.296860933303833,17.93264449928392,4.6,22.3,55.50843906121203,72.34915786613502,422.8012063534202,smollm,smollm,0.5829144085386353,0.3510486895022822,0.2341328970128909,0.16000000000000086,0.5756537908635606
smollm2:1.7b,Write a Python function to check if a string is a palindrome without using rever,coding,0.7512445449829102,29.680785991228667,2.65,22.3,60.356973244583656,64.21356349584893,250.36751309623543,smollm,smollm,0.9889745258049637,0.11739003874091693,0.6193949126540408,0.16000000000000086,0.5909278394134524
smollm2:1.7b,Implement a function in Python that returns the Fibonacci sequence up to n terms,coding,0.8094573020935059,29.56091557321389,3.75,22.2,56.85446827525673,82.84679030314015,298.8596193366314,smollm,smollm,0.9848313516672315,0.6525463453315893,0.6687522476547069,0.12000000000000029,0.743945994735428
smollm2:1.7b,Write a Python script that counts how many times each word appears in a given te,coding,0.9013097286224364,19.87612686543641,2.8,22.3,59.49887146700998,77.71564308961999,169.50175477806624,smollm,smollm,0.6500884954396167,0.5051770345965335,0.7466319292200265,0.16000000000000086,0.5462621227108014
smollm2:1.7b,Create a function that sorts a list of dictionaries by a key named 'score'.,coding,0.8079521656036377,18.1141708777502,2.5,22.25,58.07424800613967,78.99054396100982,174.93054865625592,smollm,smollm,0.5891886454106963,0.5417928740675175,0.6674760750485715,0.14000000000000057,0.5507181053748195
smollm2:1.7b,What are the three laws of thermodynamics?,factual,0.3712360858917236,14.80904081926754,2.7,22.2,57.863704434261805,79.61551540888976,309.2649046533682,smollm,smollm,0.47495087426637106,0.5597423905539042,0.2971939768210829,0.12000000000000029,0.5864642715085031
smollm2:1.7b,Who wrote the novel '1984' and what are its central themes?,factual,0.7232184410095215,26.24045609127208,2.45,22.2,58.65421521543252,60.670198675703055,217.12679269312943,smollm,smollm,0.870063737782102,0.015622693252985638,0.5956321865569073,0.12000000000000029,0.5215858657773551
smollm2:1.7b,Explain how the human respiratory system works in simple terms.,factual,1.0807034969329834,12.07877819132246,2.15,22.2,60.150683840689794,73.15417189366974,81.01312763351346,smollm,smollm,0.38058269155156355,0.3741691258166509,0.8987360170355803,0.12000000000000029,0.3727366109585046
smollm2:1.7b,What is the difference between supervised and unsupervised learning in machine l,factual,1.1255247592926023,18.99766154871212,2.7,22.2,56.4855315744567,94.86380385070376,158.70992015196512,smollm,smollm,0.6197254180313262,0.9976814447362591,0.9367389938956779,0.12000000000000029,0.6478468018542726
smollm2:1.7b,Write a motivational paragraph for students preparing for exams.,general,0.3195805549621582,20.04861057542444,2.55,22.2,56.8056787398472,90.69853931729104,551.7254180062212,smollm,smollm,0.656050183554481,0.8780528046339428,0.25339637177234764,0.12000000000000029,0.7631566404575056
smollm2:1.7b,Summarize the impact of social media on modern communication.,general,1.1020934581756592,20.01626049808051,2.85,22.2,58.67475268835333,72.59269182028096,130.6575647082091,smollm,smollm,0.6549320427652456,0.35804311579130094,0.9168721015488123,0.12000000000000029,0.47401133153372604
smollm2:1.7b,Draft a short email to a professor requesting an extension for a project deadlin,general,0.1524689197540283,7.730362118894511,2.8,22.2,59.88652088171325,71.6969009301244,341.1378667572043,smollm,smollm,0.23028501753192676,0.3323155191054617,0.11170603840080794,0.12000000000000029,0.4574674550642476
smollm2:1.7b,Describe a peaceful morning scene in a small village.,general,0.0890262126922607,22.67707416909624,2.7,22.2,57.009204571073965,94.73711534033252,2169.486778026448,smollm,smollm,0.7468998073701681,0.9940428825055232,0.05791434219498046,0.12000000000000029,0.8733899192607281
